ticker,name,industry4,group_value,year,quarter,rebalance_month,rebalance_month_end,hold_start_month,hold_end_month,w,score,score_adj,score_rank,current_price,price_date,CFO_isnull,CFO_warn,OpIncome_acc2__raw,OpIncome_acc2__contrib,Revenue_acc2__raw,Revenue_acc2__contrib,Debt_to_Equity_log__raw,Debt_to_Equity_log__contrib,Quality_CFO_to_Assets__raw,Quality_CFO_to_Assets__contrib,CFO_isnull__raw,CFO_isnull__contrib,stock_forward_ret_to_next_rebalance,portfolio_gross_ret_to_next_rebalance,portfolio_net_ret_to_next_rebalance,corp_code,score_total,OpIncome_acc2__z,OpIncome_acc2__rank,OpIncome_acc2__mult,Revenue_acc2__z,Revenue_acc2__rank,Revenue_acc2__mult,Debt_to_Equity_log__z,Debt_to_Equity_log__rank,Debt_to_Equity_log__mult,Quality_CFO_to_Assets__z,Quality_CFO_to_Assets__rank,Quality_CFO_to_Assets__mult,CFO_isnull__z,CFO_isnull__rank,CFO_isnull__mult
039200,오스코텍,212,212,2023,3,2023-11-30,2023-11-30,2023-11-30,2024-02-29,0.1,4.917170450807936,4.917170450807936,5.0,19100,2023-11-30,0,1,13.464386954000641,3.951014284979449,1.2605951537794535,0.9542087830141828,0.8242088990058638,0.16629762757066813,-0.18697076321466718,-0.17531168243408465,0,0.020961437677721222,0.1657894736842105,0.2851650325939963,0.2818879560136489,00263654,4.917170450807936,3.951014284979449,7.0,1.0,3.816835132056731,5.0,1.0,-0.4751360787733375,302.0,1.0,-2.921861373901411,414.0,0.6,-0.3493572946286871,47.0,0.6
015760,한국전력,35120,35120,2023,3,2023-11-30,2023-11-30,2023-11-30,2024-02-29,0.1,4.431172985986478,4.431172985986478,6.0,18850,2023-11-30,0,1,17.093973285658503,5.002497889976148,0.11195889079627519,0.1447753231852461,2.033395409752929,-0.6652063328934065,-0.043518371307261106,-0.07185533195922994,0,0.020961437677721222,0.46572104018912563,0.2851650325939963,0.2818879560136489,00159193,4.431172985986478,5.002497889976148,5.0,1.0,0.5791012927409844,61.0,1.0,1.90058952255259,34.0,1.0,-1.1975888659871656,385.0,0.6,-0.3493572946286871,47.0,0.6
083650,비에이치아이,29176,29176,2023,3,2023-11-30,2023-11-30,2023-11-30,2024-02-29,0.1,4.170756261937966,4.170756261937966,7.0,6970,2023-11-30,0,0,15.555558791977493,4.556822413493952,0.15200646222492598,0.17299648017279456,2.0354633252328154,-0.666628346698678,0.11654126980667012,0.07262998550702891,0,0.03493572946286871,0.20609579100145137,0.2851650325939963,0.2818879560136489,00409788,4.170756261937966,4.556822413493952,6.0,1.0,0.6919859206911783,48.0,1.0,1.9046524191390801,32.0,1.0,0.726299855070289,75.0,1.0,-0.3493572946286871,47.0,1.0
014620,성광벤드,24133,24133,2023,3,2023-11-30,2023-11-30,2023-11-30,2024-02-29,0.1,3.4646915349564233,3.4646915349564233,8.0,12600,2023-11-30,0,0,7.978739868502833,2.3618337431395124,0.40785137872551647,0.3532880508088081,0.10466679272342372,0.661094836915044,0.1006584991241683,0.05353917463019027,0,0.03493572946286871,-0.14391691394658757,0.2851650325939963,0.2818879560136489,00132318,3.4646915349564233,2.3618337431395124,12.0,1.0,1.4131522032352324,18.0,1.0,-1.88884239118584,417.0,1.0,0.5353917463019027,102.0,1.0,-0.3493572946286871,47.0,1.0
025320,시노펙스,2629,2629,2023,3,2023-11-30,2023-11-30,2023-11-30,2024-02-29,0.1,2.991514780103841,2.991514780103841,9.0,3566,2023-11-30,0,0,8.572808435761232,2.5339341704713414,0.12672779309919946,0.15518283344256995,0.9537553649051208,0.07721426573858377,0.21439444565472454,0.19024778098847714,0,0.03493572946286871,1.5010927255697788,0.2851650325939963,0.2818879560136489,00203023,2.991514780103841,2.5339341704713414,10.0,1.0,0.6207313337702798,56.0,1.0,-0.22061218782452505,226.0,1.0,1.9024778098847712,12.0,1.0,-0.3493572946286871,47.0,1.0
000210,DL,20111,20111,2023,3,2023-11-30,2023-11-30,2023-11-30,2024-02-29,0.1,2.7115420231709493,2.7115420231709493,11.0,48000,2023-11-30,0,0,5.599048794288619,1.6724421924637325,1.312665789665987,0.9909024834652427,0.9788267708587233,0.05997377127429863,0.01725351095975833,-0.04671215349519348,0,0.03493572946286871,0.11999999999999988,0.2851650325939963,0.2818879560136489,00109693,2.7115420231709493,1.6724421924637325,17.0,1.0,3.9636099338609707,1.0,1.0,-0.1713536322122818,210.0,1.0,-0.4671215349519348,321.0,1.0,-0.3493572946286871,47.0,1.0
039130,하나투어,75210,75210,2023,4,2024-03-31,2024-03-31,2024-03-31,2024-04-30,0.1,5.895894298024734,5.895894298024734,1.0,64500,2024-03-29,0,0,12.389944942550217,5.480683410232988,0.7243855048619574,0.504014922827171,1.3978095259433845,-0.2366722082860056,0.18108479302169367,0.14786817325058052,0,-0.0,-0.054711246200607966,0.16354795899135444,0.16104381853891048,00269940,5.895894298024734,5.480683410232988,1.0,1.0,2.016059691308684,9.0,1.0,0.6762063093885875,72.0,1.0,1.478681732505805,20.0,1.0,0.0,1.0,1.0
034230,파라다이스,91249,91249,2023,4,2024-03-31,2024-03-31,2024-03-31,2024-04-30,0.1,5.746055557621131,5.746055557621131,2.0,14220,2024-03-29,0,0,12.389944942550217,5.480683410232988,0.27404055690577045,0.2675049527017148,1.1074131963837583,-0.03699719393912708,0.07949672522172059,0.03486438862555561,0,-0.0,0.18957345971563977,0.16354795899135444,0.16104381853891048,00171265,5.746055557621131,5.480683410232988,1.0,1.0,1.0700198108068593,26.0,1.0,0.10570626839750595,153.0,1.0,0.3486438862555561,152.0,1.0,0.0,1.0,1.0
336370,솔루스첨단소재,26299,26299,2023,4,2024-03-31,2024-03-31,2024-03-31,2024-04-30,0.1,5.47965722743636,5.47965722743636,3.0,16890,2024-03-29,0,0,12.389944942550217,5.480683410232988,-0.27895978386044107,-0.02291707749436515,0.9604501206330839,0.06405385689019148,0.010250728166685341,-0.04216296219245439,0,-0.0,0.47024793388429753,0.16354795899135444,0.16104381853891048,01412822,5.47965722743636,5.480683410232988,1.0,1.0,-0.0916683099774606,299.0,1.0,-0.18301101968626138,229.0,1.0,-0.4216296219245439,317.0,1.0,0.0,1.0,1.0
073240,금호타이어,221,221,2023,4,2024-03-31,2024-03-31,2024-03-31,2024-04-30,0.1,5.242251313121919,5.242251313121919,4.0,5890,2024-03-29,0,0,12.389944942550217,5.480683410232988,-0.23276682607882382,0.0013423154765528516,1.493584036153028,-0.30252626618396955,0.10456698009524464,0.0627518535963476,0,-0.0,0.11568938193343903,0.16354795899135444,0.16104381853891048,00481454,5.242251313121919,5.480683410232988,1.0,1.0,0.0053692619062114064,284.0,1.0,0.8643607605256273,61.0,1.0,0.6275185359634761,91.0,1.0,0.0,1.0,1.0
043260,성호전자,26291,26291,2023,4,2024-03-31,2024-03-31,2024-03-31,2024-04-30,0.1,4.894317746976847,4.894317746976847,5.0,2135,2024-03-29,0,0,10.977231755520755,4.864245624434739,0.20196287543850766,0.22965154640083424,1.2931906868127758,-0.16473683556267776,0.01683159306582875,-0.034842588296048964,0,-0.0,0.04020752269779493,0.16354795899135444,0.16104381853891048,00317210,4.894317746976847,4.864245624434739,5.0,1.0,0.918606185603337,33.0,1.0,0.4706766730362222,93.0,1.0,-0.3484258829604896,306.0,1.0,0.0,1.0,1.0
002350,넥센타이어,221,221,2023,4,2024-03-31,2024-03-31,2024-03-31,2024-04-30,0.1,3.851008441596371,3.851008441596371,6.0,8330,2024-03-29,0,0,8.906530899024553,3.9606947389835385,-0.2089643807259034,0.013842767996072834,1.2477992662790591,-0.1335259295569457,0.057141334484899046,0.009996864173705293,0,-0.0,0.0021505376344086446,0.16354795899135444,0.16104381853891048,00173874,3.851008441596371,3.9606947389835385,7.0,1.0,0.05537107198429134,270.0,1.0,0.38150265587698773,107.0,1.0,0.09996864173705292,216.0,1.0,0.0,1.0,1.0
071320,지역난방공사,35300,35300,2023,4,2024-03-31,2024-03-31,2024-03-31,2024-04-30,0.1,3.533287069133241,3.533287069133241,7.0,36600,2024-03-29,0,1,9.397979547113515,4.175138491079119,-0.6975566522306554,-0.24275374554660814,1.5700166262676287,-0.3550809198562308,-0.01779589784126065,-0.04401675654303929,0,-0.0,-0.12676056338028174,0.16354795899135444,0.16104381853891048,00159698,3.533287069133241,4.175138491079119,6.0,1.0,-0.9710149821864326,390.0,1.0,1.0145169138749452,52.0,1.0,-0.733612609050655,359.0,0.6,0.0,1.0,0.6
099320,쎄트렉아이,3131,3131,2023,4,2024-03-31,2024-03-31,2024-03-31,2024-04-30,0.1,3.327828088128108,3.327828088128108,8.0,43500,2024-03-29,0,0,6.6522464861149455,2.977037118447344,0.12917764003303844,0.1914265503629158,0.8911331655885711,0.1117158366885729,0.09098945151869695,0.04764858262927521,0,-0.0,0.5828220858895705,0.16354795899135444,0.16104381853891048,00449254,3.327828088128108,2.977037118447344,8.0,1.0,0.7657062014516632,44.0,1.0,-0.31918810482449406,260.0,1.0,0.47648582629275205,126.0,1.0,0.0,1.0,1.0
100840,SNT에너지,29176,29176,2023,4,2024-03-31,2024-03-31,2024-03-31,2024-04-30,0.1,2.8776098450770635,2.8776098450770635,9.0,11088,2024-03-29,0,0,5.5657402200413335,2.502939811886014,0.40112330682731123,0.3342456534108267,0.9294523998326493,0.08536772939999003,0.007751217310360194,-0.044943349619767516,0,-0.0,0.30841121495327095,0.16354795899135444,0.16104381853891048,00648721,2.8776098450770635,2.502939811886014,10.0,1.0,1.3369826136433067,18.0,1.0,-0.24390779828568582,246.0,1.0,-0.44943349619767514,322.0,1.0,0.0,1.0,1.0
014620,성광벤드,24133,24133,2023,4,2024-03-31,2024-03-31,2024-03-31,2024-04-30,0.1,2.660127384437737,2.660127384437737,10.0,11140,2024-03-29,0,0,4.999393160906937,2.2558141176322115,-0.7385119964749229,-0.2642624741060142,0.10771717237320909,0.6503886219888174,0.06450420429941965,0.01818711892272222,0,-0.0,-0.0034662045060659397,0.16354795899135444,0.16104381853891048,00132318,2.660127384437737,2.2558141176322115,14.0,1.0,-1.057049896424057,396.0,1.0,-1.8582532056823355,424.0,1.0,0.1818711892272222,194.0,1.0,0.0,1.0,1.0
277810,레인보우로보틱스,29280,29280,2024,1,2024-05-31,2024-05-31,2024-05-31,2024-07-31,0.1,6.824954662793555,6.824954662793555,1.0,158500,2024-05-31,0,1,22.778403030036166,6.503559140093684,0.027018256324085055,0.1020118736547746,0.7053971039859589,0.23913152224966863,-0.0021875988556916506,-0.04173209777499041,0,0.021984224570417984,-0.20972300734878468,-0.07899152052210057,-0.08138486426706315,01261644,6.824954662793555,6.503559140093684,1.0,1.0,0.4080474946190984,87.0,1.0,-0.683232920713339,357.0,1.0,-0.6955349629165068,371.0,0.6,-0.36640374284029975,52.0,0.6
060280,큐렉소,47812,47812,2024,1,2024-05-31,2024-05-31,2024-05-31,2024-07-31,0.1,6.632560632900588,6.632560632900588,2.0,10390,2024-05-31,0,0,22.778403030036166,6.503559140093684,-0.39043396703876776,-0.09792047773919875,0.7268658407822816,0.22450160304798952,0.02882251035983857,-0.034220006785917204,0,0.036640374284029976,-0.19152404237978826,-0.07899152052210057,-0.08138486426706315,00356802,6.632560632900588,6.503559140093684,1.0,1.0,-0.391681910956795,358.0,1.0,-0.6414331515656844,352.0,1.0,-0.342200067859172,329.0,1.0,-0.36640374284029975,52.0,1.0
298020,효성티앤씨,2050,2050,2024,1,2024-05-31,2024-05-31,2024-05-31,2024-07-31,0.1,6.571008116432325,6.571008116432325,3.0,401500,2024-05-31,0,0,22.778403030036166,6.503559140093684,-0.0037925412433321704,0.08725551385782833,1.2955725267982519,-0.16304485321549594,0.15241007598718348,0.10659794141227896,0,0.036640374284029976,-0.17934782608695665,-0.07899152052210057,-0.08138486426706315,01316227,6.571008116432325,6.503559140093684,1.0,1.0,0.3490220554313133,103.0,1.0,0.4658424377585599,94.0,1.0,1.0659794141227896,41.0,1.0,-0.36640374284029975,52.0,1.0
002350,넥센타이어,221,221,2024,1,2024-05-31,2024-05-31,2024-05-31,2024-07-31,0.1,6.393972312642697,6.393972312642697,4.0,8290,2024-05-31,0,0,22.778403030036166,6.503559140093684,-0.26291703986539106,-0.03684819769016662,1.2455711322968428,-0.12897128994687376,0.0760503697287905,0.019592285902023526,0,0.036640374284029976,-0.1673819742489271,-0.07899152052210057,-0.08138486426706315,00173874,6.393972312642697,6.503559140093684,1.0,1.0,-0.14739279076066647,321.0,1.0,0.3684893998482108,110.0,1.0,0.19592285902023526,157.0,1.0,-0.36640374284029975,52.0,1.0
009540,HD한국조선해양,64992,64992,2024,1,2024-05-31,2024-05-31,2024-05-31,2024-07-31,0.1,6.273543773488028,6.273543773488028,5.0,130400,2024-05-31,0,0,21.188783766656822,6.049192940312594,0.044567465848757815,0.11041679888695762,0.9511701315753468,0.07164893723792784,0.0638094203582988,0.005644722766519476,0,0.036640374284029976,0.5741444866920153,-0.07899152052210057,-0.08138486426706315,00164830,6.273543773488028,6.049192940312594,5.0,1.0,0.44166719554783046,78.0,1.0,-0.20471124925122242,231.0,1.0,0.056447227665194756,252.0,1.0,-0.36640374284029975,52.0,1.0
222080,씨아이에스,292,292,2024,1,2024-05-31,2024-05-31,2024-05-31,2024-07-31,0.1,5.133022630285583,5.133022630285583,6.0,10980,2024-05-31,0,1,15.04873043388699,4.294160925078332,1.2856132696560603,0.7047966868272005,0.766714764195832,0.19734646414321708,-0.06586565889016911,-0.0852656703335843,0,0.021984224570417984,-0.1762652705061083,-0.07899152052210057,-0.08138486426706315,01090471,5.133022630285583,4.294160925078332,7.0,1.0,2.819186747308802,6.0,1.0,-0.5638470404091916,333.0,1.0,-1.4210945055597384,407.0,0.6,-0.36640374284029975,52.0,0.6
006730,서부T&D,551,551,2024,1,2024-05-31,2024-05-31,2024-05-31,2024-07-31,0.1,5.063933222261851,5.063933222261851,7.0,7100,2024-05-31,0,0,18.129081097007973,5.1746278752712005,-0.16834115425896345,0.008447474811318294,1.222089978402475,-0.11297000456637409,0.021281390578212652,-0.04281249753832369,0,0.036640374284029976,-0.12236842105263157,-0.07899152052210057,-0.08138486426706315,00130383,5.063933222261851,5.1746278752712005,6.0,1.0,0.033789899245273175,279.0,1.0,0.3227714416182117,121.0,1.0,-0.42812497538323685,339.0,1.0,-0.36640374284029975,52.0,1.0
009420,한올바이오파마,212,212,2024,1,2024-05-31,2024-05-31,2024-05-31,2024-07-31,0.1,3.56968011507182,3.56968011507182,8.0,31550,2024-05-31,0,0,11.233714166096984,3.203702043739822,0.04696087568689866,0.11156308588702236,0.8078333528257337,0.16932610900776338,0.10137576017317908,0.04844850215318279,0,0.036640374284029976,-0.01939058171745167,-0.07899152052210057,-0.08138486426706315,00162586,3.56968011507182,3.203702043739822,10.0,1.0,0.44625234354808946,76.0,1.0,-0.4837888828793239,311.0,1.0,0.4844850215318279,107.0,1.0,-0.36640374284029975,52.0,1.0
161580,필옵틱스,2927,2927,2024,1,2024-05-31,2024-05-31,2024-05-31,2024-07-31,0.1,3.3069291371814074,3.3069291371814074,9.0,24800,2024-05-31,0,0,12.679549524905719,3.6169700083557514,-0.8942585418100504,-0.3392195445225495,1.1444081248444726,-0.060033529925494884,0.10499455971207179,0.05257182898967077,0,0.036640374284029976,-0.4019999999999999,-0.07899152052210057,-0.08138486426706315,00938721,3.3069291371814074,3.6169700083557514,8.0,1.0,-1.356878178090198,403.0,1.0,0.1715243712156997,142.0,1.0,0.5257182898967077,100.0,1.0,-0.36640374284029975,52.0,1.0
014620,성광벤드,24133,24133,2024,1,2024-05-31,2024-05-31,2024-05-31,2024-07-31,0.1,3.102680959518574,3.102680959518574,10.0,10670,2024-05-31,0,0,9.718117126209826,2.7704938640974595,-0.9146008284894355,-0.3489621712973616,0.11969636167324291,0.638258616577186,0.06434087840963609,0.006250275857259947,0,0.036640374284029976,0.2443478260869565,-0.07899152052210057,-0.08138486426706315,00132318,3.102680959518574,2.7704938640974595,11.0,1.0,-1.3958486851894465,405.0,1.0,-1.8235960473633885,426.0,1.0,0.06250275857259946,249.0,1.0,-0.36640374284029975,52.0,1.0
060370,LS마린솔루션,423,423,2024,2,2024-08-31,2024-08-31,2024-08-31,2024-10-31,0.1,7.557462926842192,7.557462926842192,1.0,15025,2024-08-30,0,0,20.250402351771797,6.622830914159921,0.32358694735356064,0.29294719431420313,0.21272617101747687,0.5706088180893116,0.08562436051003737,0.03337306173591514,0,0.03770293854284099,-0.2782446838513172,-0.0624644220029561,-0.06421603610769988,00225742,7.557462926842192,6.622830914159921,1.0,1.0,1.1717887772568125,18.0,1.0,-1.6303109088266048,416.0,1.0,0.3337306173591513,129.0,1.0,-0.3770293854284099,55.0,1.0
002350,넥센타이어,221,221,2024,2,2024-08-31,2024-08-31,2024-08-31,2024-10-31,0.1,6.558887922205754,6.558887922205754,2.0,7700,2024-08-30,0,0,20.250402351771797,6.622830914159921,-0.13076686656658,0.022934153166442654,1.2461691420687169,-0.14409994002961957,0.07416116679782903,0.019519856366168573,0,0.03770293854284099,-0.1301546391752577,-0.0624644220029561,-0.06421603610769988,00173874,6.558887922205754,6.622830914159921,1.0,1.0,0.09173661266577061,268.0,1.0,0.4117141143703416,106.0,1.0,0.19519856366168573,164.0,1.0,-0.3770293854284099,55.0,1.0
006730,서부T&D,551,551,2024,2,2024-08-31,2024-08-31,2024-08-31,2024-10-31,0.1,6.523540088040696,6.523540088040696,3.0,6120,2024-08-30,0,0,20.250402351771797,6.622830914159921,-0.10905629347680779,0.03583629613395052,1.2260156706501273,-0.13016219703571869,0.022702326529201233,-0.042667863760298096,0,0.03770293854284099,-0.07346326836581718,-0.0624644220029561,-0.06421603610769988,00130383,6.523540088040696,6.622830914159921,1.0,1.0,0.14334518453580208,257.0,1.0,0.3718919915306248,118.0,1.0,-0.4266786376029809,331.0,1.0,-0.3770293854284099,55.0,1.0
196170,알테오젠,70113,70113,2024,2,2024-08-31,2024-08-31,2024-08-31,2024-10-31,0.1,6.434445632453955,6.434445632453955,4.0,319000,2024-08-30,0,0,20.250402351771797,6.622830914159921,-0.6124132464891705,-0.26329829347824785,0.9742317898075438,0.04396656462039543,0.052418122040328176,-0.006756491390954283,0,0.03770293854284099,0.1952380952380952,-0.0624644220029561,-0.06421603610769988,00989619,6.434445632453955,6.622830914159921,1.0,1.0,-1.0531931739129914,399.0,1.0,-0.12561875605827266,210.0,1.0,-0.06756491390954282,277.0,1.0,-0.3770293854284099,55.0,1.0
085660,차바이오텍,211,211,2024,2,2024-08-31,2024-08-31,2024-08-31,2024-10-31,0.1,5.853263984628896,5.853263984628896,5.0,16745,2024-08-30,0,0,20.035829730854605,6.552869600500071,-1.32417786822284,-0.6862852349490922,1.0210468058777642,0.011590223657110595,0.006197757359634734,-0.06261354312203551,0,0.03770293854284099,0.05835773223316498,-0.0624644220029561,-0.06421603610769988,00525679,5.853263984628896,6.552869600500071,5.0,1.0,-2.745140939796369,416.0,1.0,-0.0331149247346017,182.0,1.0,-0.6261354312203551,363.0,1.0,-0.3770293854284099,55.0,1.0
222080,씨아이에스,292,292,2024,2,2024-08-31,2024-08-31,2024-08-31,2024-10-31,0.1,4.644196566145148,4.644196566145148,6.0,10670,2024-08-30,0,1,11.607624906658142,3.8048569287313767,0.931717564442557,0.654346597828675,0.6968036886504668,0.23583036281679978,-0.043300417920188156,-0.07345908635740907,0,0.022621763125704596,-0.06779661016949157,-0.0624644220029561,-0.06421603610769988,01090471,4.644196566145148,3.8048569287313767,6.0,1.0,2.6173863913147,1.0,1.0,-0.673801036619428,354.0,1.0,-1.2243181059568178,406.0,0.6,-0.3770293854284099,55.0,0.6
161580,필옵틱스,2927,2927,2024,2,2024-08-31,2024-08-31,2024-08-31,2024-10-31,0.1,3.5142713597194546,3.5142713597194546,7.0,16150,2024-08-30,0,1,10.387789353345783,3.407130054753094,0.24087084317884355,0.2437907304399152,1.0339021884073654,0.002699694871057725,-0.16536938427613251,-0.1619708834703171,0,0.022621763125704596,0.14548494983277593,-0.0624644220029561,-0.06421603610769988,00938721,3.5142713597194546,3.407130054753094,7.0,1.0,0.9751629217596608,33.0,1.0,-0.007713413917307786,177.0,1.0,-2.6995147245052853,421.0,0.6,-0.3770293854284099,55.0,0.6
071970,HD현대마린엔진,29119,29119,2024,2,2024-08-31,2024-08-31,2024-08-31,2024-10-31,0.1,2.549478115847599,2.549478115847599,8.0,19380,2024-08-30,0,0,5.996051586442952,1.9752057854369724,0.12852220121361912,0.17702426440297975,0.6851365856623522,0.24389910092916886,0.15370325688130862,0.11564602653563737,0,0.03770293854284099,-0.1700650759219089,-0.0624644220029561,-0.06421603610769988,00406046,2.549478115847599,1.9752057854369724,10.0,1.0,0.708097057611919,51.0,1.0,-0.6968545740833396,356.0,1.0,1.1564602653563736,39.0,1.0,-0.3770293854284099,55.0,1.0
200710,에이디테크놀로지,2611,2611,2024,2,2024-08-31,2024-08-31,2024-08-31,2024-10-31,0.1,2.203331100212609,2.203331100212609,9.0,21400,2024-08-30,0,0,5.6476456270984245,1.8616081675373894,0.29508358578829075,0.2760082381452879,1.0508902406294798,-0.009048906693454675,0.08867576145540472,0.03706066268054483,0,0.03770293854284099,-0.18318181818181822,-0.0624644220029561,-0.06421603610769988,00657002,2.203331100212609,1.8616081675373894,11.0,1.0,1.1040329525811516,23.0,1.0,0.025854019124156215,168.0,1.0,0.37060662680544826,119.0,1.0,-0.3770293854284099,55.0,1.0
073240,금호타이어,221,221,2024,2,2024-08-31,2024-08-31,2024-08-31,2024-10-31,0.1,2.013106512251818,2.013106512251818,10.0,4630,2024-08-30,0,0,6.479449423930756,2.132817448968028,-0.14587286240353725,0.013956973377171307,1.4047816822686132,-0.2537932417442202,0.12621150059534808,0.08242239310799786,0,0.03770293854284099,-0.1320939334637965,-0.0624644220029561,-0.06421603610769988,00481454,2.013106512251818,2.132817448968028,9.0,1.0,0.05582789350868523,274.0,1.0,0.7251235478406292,76.0,1.0,0.8242239310799785,62.0,1.0,-0.3770293854284099,55.0,1.0
060370,LS마린솔루션,423,423,2024,3,2024-11-30,2024-11-30,2024-11-30,2025-02-28,0.1,5.525899281805672,5.525899281805672,1.0,11848,2024-11-29,0,1,12.549045690144052,4.813232811400617,0.03413312261386503,0.10845202064367437,0.1043964240700097,0.6323618382967832,-0.01462020195032497,-0.039844751883840415,0,0.011697363348437694,0.1378555798687089,0.011035806022678063,0.0091306631486483,00225742,5.525899281805672,4.813232811400617,1.0,1.0,0.4338080825746975,88.0,1.0,-1.8067481094193805,428.0,1.0,-0.6640791980640068,375.0,0.6,-0.19495605580729491,17.0,0.6
033240,자화전자,26292,26292,2024,3,2024-11-30,2024-11-30,2024-11-30,2025-02-28,0.1,5.371972431207913,5.371972431207913,2.0,12310,2024-11-29,0,0,12.549045690144052,4.813232811400617,0.6180386005161025,0.5701199937011379,1.0075792124816714,0.009158011814897187,0.010221791810511499,-0.04003399128946758,0,0.01949560558072949,-0.16646039603960405,0.011035806022678063,0.0091306631486483,00146861,5.371972431207913,4.813232811400617,1.0,1.0,2.2804799748045514,12.0,1.0,-0.026165748042563393,188.0,1.0,-0.4003399128946758,336.0,1.0,-0.19495605580729491,17.0,1.0
200710,에이디테크놀로지,2611,2611,2024,3,2024-11-30,2024-11-30,2024-11-30,2025-02-28,0.1,5.019777875973595,5.019777875973595,3.0,13980,2024-11-29,0,0,12.549045690144052,4.813232811400617,0.1008745076709282,0.1612214518691525,1.0117868728003963,0.0062546903114208035,0.0663667978530568,0.01957331681167605,0,0.01949560558072949,0.059543683917640644,0.011035806022678063,0.0091306631486483,00657002,5.019777875973595,4.813232811400617,1.0,1.0,0.64488580747661,52.0,1.0,-0.017870543746916583,186.0,1.0,0.19573316811676048,174.0,1.0,-0.19495605580729491,17.0,1.0
071320,지역난방공사,35300,35300,2024,3,2024-11-30,2024-11-30,2024-11-30,2025-02-28,0.1,4.217259776832319,4.217259776832319,4.0,59100,2024-11-29,0,0,12.549045690144052,4.813232811400617,-0.4665681850898936,-0.2874301325179681,1.5079356058046838,-0.33609216669210357,0.055516261658402996,0.008053659061043118,0,0.01949560558072949,0.08187772925764203,0.011035806022678063,0.0091306631486483,00159698,4.217259776832319,4.813232811400617,1.0,1.0,-1.1497205300718725,405.0,1.0,0.9602633334060102,60.0,1.0,0.08053659061043117,229.0,1.0,-0.19495605580729491,17.0,1.0
225570,넥슨게임즈,582,582,2024,3,2024-11-30,2024-11-30,2024-11-30,2025-02-28,0.1,3.558410469864458,3.558410469864458,5.0,13480,2024-11-29,0,0,8.073737312311707,3.129204350102104,0.2943457946403638,0.31419055436993915,0.9630181763410037,0.039905506775135643,0.10031447768607522,0.05561445303654934,0,0.01949560558072949,-0.04778636683063964,0.011035806022678063,0.0091306631486483,01096341,3.558410469864458,3.129204350102104,7.0,1.0,1.2567622174797566,22.0,1.0,-0.1140157336432447,212.0,1.0,0.5561445303654934,108.0,1.0,-0.19495605580729491,17.0,1.0
002350,넥센타이어,221,221,2024,3,2024-11-30,2024-11-30,2024-11-30,2025-02-28,0.1,3.137836208879076,3.137836208879076,6.0,6270,2024-11-29,0,0,8.464925735129663,3.276405924192289,-0.09207184140737978,0.008667394305174067,1.2628403043200227,-0.16697431845831626,0.04815797063383665,0.00024160325919958867,0,0.01949560558072949,-0.24296296296296294,0.011035806022678063,0.0091306631486483,00173874,3.137836208879076,3.276405924192289,6.0,1.0,0.03466957722069627,264.0,1.0,0.477069481309475,94.0,1.0,0.0024160325919958866,248.0,1.0,-0.19495605580729491,17.0,1.0
043260,성호전자,26291,26291,2024,3,2024-11-30,2024-11-30,2024-11-30,2025-02-28,0.1,3.057117973722879,3.057117973722879,7.0,1170,2024-11-29,0,0,8.038635364138743,3.115995722946241,-0.08907426924856665,0.011037440682585251,1.1376775979930756,-0.08061098368645217,0.03964172792273936,-0.008799811800223958,0,0.01949560558072949,-0.23865877712031558,0.011035806022678063,0.0091306631486483,00317210,3.057117973722879,3.115995722946241,8.0,1.0,0.044149762730341005,260.0,1.0,0.23031709624700622,131.0,1.0,-0.08799811800223957,272.0,1.0,-0.19495605580729491,17.0,1.0
112040,위메이드,5821,5821,2024,3,2024-11-30,2024-11-30,2024-11-30,2025-02-28,0.1,2.7860988026981346,2.7860988026981346,8.0,45500,2024-11-29,0,1,9.284085704927449,3.584650314752939,-0.5662211660250468,-0.3662212921466658,1.5240480144306396,-0.34720986605304255,-0.10405966790496307,-0.09681771720353394,0,0.011697363348437694,-0.007712082262210651,0.011035806022678063,0.0091306631486483,00444329,2.7860988026981346,3.584650314752939,5.0,1.0,-1.4648851685866633,412.0,1.0,0.9920281887229788,57.0,1.0,-1.6136286200588987,414.0,0.6,-0.19495605580729491,17.0,0.6
071970,HD현대마린엔진,29119,29119,2024,3,2024-11-30,2024-11-30,2024-11-30,2025-02-28,0.1,2.4391745983488615,2.4391745983488615,9.0,19730,2024-11-29,0,0,4.073082960344724,1.6237850082972407,0.21196740754860754,0.2490576442814303,0.3895957129437297,0.4355718967517454,0.15273202759521354,0.11126444343771585,0,0.01949560558072949,0.28332462101411404,0.011035806022678063,0.0091306631486483,00406046,2.4391745983488615,1.6237850082972407,12.0,1.0,0.9962305771257212,35.0,1.0,-1.2444911335764155,396.0,1.0,1.1126444343771584,39.0,1.0,-0.19495605580729491,17.0,1.0
